CLIENT_ZIP,SITE_ID,SITE_LATITUDE,SITE_LONGITUDE,SITE_ZIP,DISTINCT_INTERACTION_ID_CNT,CLIENT_LATITUDE,CLIENT_LONGITUDE,STRAIGHT_DISTANCE_MILES
54669,37355,43.8276228,-91.2155493,54601.0,4,43.9063,-91.0893,8.31
53404,32431,42.5810126,-87.8338692,53140.0,1,42.7433,-87.8053,11.31
53219,28468,43.052153,-87.9191542,53212.0,1,42.9959,-87.9944,5.44
53216,12642,43.0727634,-89.3863029,53703.0,1,43.0859,-87.9742,71.27
53226,27683,43.04333,-87.9237698,53233.0,1,43.0493,-88.0414,5.95
53206,41157,43.0488227,-87.9278883,53205.0,1,43.0753,-87.9347,1.86
53214,27225,43.0193608,-87.958023,53215.0,2,43.0215,-88.0176,3.01
53218,1546,44.8233653,-87.38816573,54235.0,1,43.1122,-87.9932,122.0
53189,29703,43.0256503,-88.232283,53188.0,1,42.9516,-88.2963,6.05
53206,27737,43.0530363,-87.934476,53205.0,5,43.0753,-87.9347,1.54
53110,37156,42.9995223,-88.0412757,53227.0,1,42.949,-87.862,9.71
53209,28432,43.1203566,-88.0140662,53218.0,2,43.1188,-87.9478,3.34
53206,27621,43.0565334,-87.9879237,53208.0,1,43.0753,-87.9347,2.98
53209,28929,43.0122026,-87.9523576,53215.0,2,43.1188,-87.9478,7.37
53208,26937,43.0147369,-87.949006,53215.0,1,43.0488,-87.9625,2.45
54636,7750,43.7665519,-91.2105927,54601.0,1,43.9761,-91.2497,14.61
53203,27737,43.0530363,-87.934476,53205.0,1,43.0403,-87.9154,1.3
53204,19961,43.0741802,-89.4611365,53705.0,1,43.0158,-87.9317,77.33
53222,28405,43.0488227,-87.9278883,53205.0,3,43.0828,-88.0269,5.52
54729,13320,44.9363389,-91.3967156,54729.0,1,44.9369,-91.3929,0.19
53209,37819,43.0433344,-87.9240303,53233.0,3,43.1188,-87.9478,5.35
53204,29210,43.0415872,-87.9240961,53233.0,2,43.0158,-87.9317,1.82
53222,19215,43.0210082,-87.9968633,53214.0,1,43.0828,-88.0269,4.53
54603,14999,43.8113574,-91.2487587,54601.0,1,43.8487,-91.2484,2.58
53224,27621,43.0565334,-87.9879237,53208.0,1,43.1594,-88.0327,7.46
53225,29410,43.0503087,-87.9430539,53205.0,1,43.1154,-88.0346,6.45
53216,37591,43.1156658,-87.9865519,53218.0,1,43.0859,-87.9742,2.15
53216,27555,43.0511886,-87.939263,53205.0,1,43.0859,-87.9742,2.98
53212,28159,43.0395821,-87.9198778,53233.0,1,43.0712,-87.9084,2.26
53206,26933,43.0371135,-87.9137137,53290.0,2,43.0753,-87.9347,2.84
53072,29696,43.0215108,-88.2316651,53188.0,1,43.0788,-88.2729,4.47
53221,33496,43.0185227,-87.9471891,53215.0,1,42.9549,-87.9447,4.4
53218,28600,43.0418686,-87.9084624,53202.0,1,43.1122,-87.9932,6.47
53215,27529,43.0418568,-87.9096904,53202.0,1,43.006,-87.9429,2.99
53225,27658,43.1244822,-87.9850609,53218.0,5,43.1154,-88.0346,2.58
53228,27615,43.0440971,-88.0289756,53226.0,1,42.9676,-88.0434,5.34
54729,8252,44.9247228,-91.3805012,54729.0,1,44.9369,-91.3929,1.04
53208,35084,43.05823,-89.2957787,53718.0,1,43.0488,-87.9625,67.32
54650,11483,43.8754262,-91.1801525,54650.0,2,43.8974,-91.2314,2.97
53224,37426,43.0472661,-87.8985764,53202.0,1,43.1594,-88.0327,10.29
53227,27227,43.0135771,-87.941262,53204.0,1,42.9949,-88.0364,4.98
53222,28127,43.3770743,-88.4380492,53027.0,1,43.0828,-88.0269,29.01
53208,28431,43.0654111,-87.9144034,53212.0,1,43.0488,-87.9625,2.69
53186,28435,43.0409377,-87.9365218,53233.0,1,42.9993,-88.2196,14.59
54669,9307,44.7753877,-91.4479622,54701.0,1,43.9063,-91.0893,62.61
53225,28509,43.0172491,-87.986702,53214.0,1,43.1154,-88.0346,7.2
53204,12634,43.03884557,-87.91469278,53203.0,1,43.0158,-87.9317,1.81
53189,28609,42.9895128,-88.2447349,53189.0,1,42.9516,-88.2963,3.7
53221,37820,43.0483622,-87.9296885,53205.0,1,42.9549,-87.9447,6.5
53210,35382,43.0743635,-87.9765372,53210.0,1,43.0685,-87.9715,0.48
53216,28929,43.0122026,-87.9523576,53215.0,1,43.0859,-87.9742,5.21
53189,12703,43.0923884,-89.3525366,53704.0,1,42.9516,-88.2963,54.23
53225,28159,43.0395821,-87.9198778,53233.0,1,43.1154,-88.0346,7.81
53204,34906,43.0186942,-87.9208782,53204.0,1,43.0158,-87.9317,0.58
53218,28399,43.0210082,-87.9968633,53214.0,1,43.1122,-87.9932,6.3
54650,10902,43.8058612,-91.243225,54601.0,1,43.8974,-91.2314,6.35
54627,11210,43.8043634,-91.2427084,54601.0,1,44.1724,-91.2635,25.45
53209,26937,43.0147369,-87.949006,53215.0,1,43.1188,-87.9478,7.19
53225,30107,43.0073399,-88.2232192,53186.0,1,43.1154,-88.0346,12.1
53209,32116,43.0750725,-88.0038214,53210.0,1,43.1188,-87.9478,4.14
53105,19972,43.0512611,-87.9117979,53212.0,1,42.666,-88.2749,32.35
53218,28127,43.3770743,-88.4380492,53027.0,1,43.1122,-87.9932,28.92
53027,28099,43.4260334,-88.1755546,53095.0,1,43.3157,-88.3707,12.42
53204,27248,43.0481017,-87.9320632,53205.0,1,43.0158,-87.9317,2.23
53072,34924,43.0215108,-88.2316651,53188.0,1,43.0788,-88.2729,4.47
54914,35959,44.2630124,-88.4873824,54913.0,1,44.271,-88.4326,2.77
53402,12661,43.0718225,-89.3816961,53703.0,1,42.7726,-87.796,82.85
53214,27683,43.04333,-87.9237698,53233.0,1,43.0215,-88.0176,4.97
53225,28859,43.05991,-88.009118,53213.0,1,43.1154,-88.0346,4.04
53207,27276,42.9668847,-87.9359115,53221.0,1,42.9751,-87.8947,2.16
53233,29239,43.046,-87.9026344,53202.0,1,43.0407,-87.9357,1.71
53211,28431,43.0654111,-87.9144034,53212.0,1,43.082,-87.8895,1.7
53207,28434,43.0409377,-87.9365218,53233.0,1,42.9751,-87.8947,5.02
53212,29210,43.0415872,-87.9240961,53233.0,1,43.0712,-87.9084,2.19
54601,11790,43.8146827,-91.2486459,54601.0,1,43.7989,-91.2175,1.9
54669,19239,43.03521521,-89.44944207,53711.0,1,43.9063,-91.0893,101.9
54701,8596,44.8113931,-91.5014253,54701.0,1,44.784,-91.4877,2.01
53227,28405,43.0488227,-87.9278883,53205.0,1,42.9949,-88.0364,6.63
53206,19963,43.02236034,-87.91836009,53203.0,1,43.0753,-87.9347,3.75
53216,27576,43.0773764,-87.9580253,53216.0,1,43.0859,-87.9742,1.01
53208,28444,43.0633551,-87.9180815,53212.0,1,43.0488,-87.9625,2.46
53404,29679,42.726192,-87.7829817,53403.0,1,42.7433,-87.8053,1.64
53110,37371,43.0388838,-87.9466914,53233.0,1,42.949,-87.862,7.54
53205,26996,43.0426219,-87.9279631,53233.0,1,43.0528,-87.9353,0.79
53209,27890,43.03733013,-87.92320041,53233.0,1,43.1188,-87.9478,5.76
53089,28633,43.1340619,-88.2194648,53089.0,1,43.1441,-88.2271,0.79
53225,28434,43.0409377,-87.9365218,53233.0,1,43.1154,-88.0346,7.14
53210,26933,43.0371135,-87.9137137,53290.0,1,43.0685,-87.9715,3.64
53204,29588,43.0392652,-87.9152463,53203.0,1,43.0158,-87.9317,1.82
53405,29448,42.7168522,-87.8476854,53406.0,1,42.7161,-87.8233,1.24
53188,28623,43.0154068,-88.2346077,53188.0,1,43.0128,-88.2705,1.82
54729,33421,44.8121863,-91.5129352,54703.0,3,44.9369,-91.3929,10.43
54636,7489,43.8838955,-91.2309818,54650.0,542,43.9761,-91.2497,6.44
54636,37370,44.8079904,-91.4676772,54720.0,3,43.9761,-91.2497,58.48
53218,28397,43.0210082,-87.9968633,53214.0,22,43.1122,-87.9932,6.3
54650,11547,43.8165172,-91.2482325,54601.0,2,43.8974,-91.2314,5.65
53215,28397,43.0210082,-87.9968633,53214.0,17,43.006,-87.9429,2.92
53213,28612,43.0215268,-88.2537804,53188.0,1,43.0488,-88.0015,12.88
53218,27658,43.1244822,-87.9850609,53218.0,29,43.1122,-87.9932,0.94
53225,28400,43.0488227,-87.9278883,53205.0,9,43.1154,-88.0346,7.08
53208,28434,43.0409377,-87.9365218,53233.0,7,43.0488,-87.9625,1.42
53216,28622,43.0607703,-87.934476,53205.0,7,43.0859,-87.9742,2.65
53186,28617,43.0136678,-88.237429,53188.0,1,42.9993,-88.2196,1.34
53216,29697,43.1116189,-87.9641853,53209.0,6,43.0859,-87.9742,1.85
53210,37760,43.0559483,-88.2247031,53188.0,1,43.0685,-87.9715,12.81
53005,28659,43.0145769,-88.2323118,53188.0,1,43.0622,-88.098,7.54
53209,36620,43.139876,-87.9648735,53209.0,4,43.1188,-87.9478,1.69
53204,19383,43.033482,-87.908583,53202.0,1,43.0158,-87.9317,1.69
53205,29413,43.0463505,-87.935893,53233.0,1,43.0528,-87.9353,0.45
53205,27737,43.0530363,-87.934476,53205.0,3,43.0528,-87.9353,0.04
53233,27361,43.0572735,-87.9615445,53208.0,1,43.0407,-87.9357,1.74
53402,28153,43.0386745,-87.9199844,53203.0,1,42.7726,-87.796,19.43
53210,41157,43.0488227,-87.9278883,53205.0,5,43.0685,-87.9715,2.59
53210,28201,42.5891522,-87.8516686,53144.0,1,43.0685,-87.9715,33.67
53202,28153,43.0386745,-87.9199844,53203.0,1,43.0506,-87.8968,1.43
54220,21447,44.0961675,-87.6546449,54220.0,1,44.0971,-87.6823,1.37
53223,37760,43.0559483,-88.2247031,53188.0,1,43.1624,-87.9898,13.95
53205,28434,43.0409377,-87.9365218,53233.0,3,43.0528,-87.9353,0.82
53218,30499,43.00679569,-88.02960138,53214.0,6,43.1122,-87.9932,7.51
53212,27171,43.0418686,-87.9084624,53202.0,2,43.0712,-87.9084,2.03
53216,35464,43.0556602,-87.9181198,53212.0,5,43.0859,-87.9742,3.52
53188,28397,43.0210082,-87.9968633,53214.0,411,43.0128,-88.2705,13.84
53204,28435,43.0409377,-87.9365218,53233.0,18,43.0158,-87.9317,1.75
53225,32116,43.0750725,-88.0038214,53210.0,4,43.1154,-88.0346,3.19
53110,41157,43.0488227,-87.9278883,53205.0,3,42.949,-87.862,7.66
54729,7489,43.8838955,-91.2309818,54650.0,14,44.9369,-91.3929,73.19
53206,28395,43.0229535,-87.9298417,53204.0,3,43.0753,-87.9347,3.63
53202,28444,43.0633551,-87.9180815,53212.0,3,43.0506,-87.8968,1.39
53216,27621,43.0565334,-87.9879237,53208.0,1,43.0859,-87.9742,2.14
53220,30499,43.00679569,-88.02960138,53214.0,1,42.9559,-87.9933,3.97
53186,4074,42.6796189,-89.0267822,53548.0,1,42.9993,-88.2196,46.48
53210,27083,43.0613891,-87.9751641,53210.0,1,43.0685,-87.9715,0.52
53218,12655,43.0718225,-89.3816961,53703.0,1,43.1122,-87.9932,70.11
53221,27087,42.990477,-87.9475489,53215.0,1,42.9549,-87.9447,2.46
53212,28434,43.0409377,-87.9365218,53233.0,6,43.0712,-87.9084,2.53
53209,28505,43.1192086,-88.0324478,53225.0,17,43.1188,-87.9478,4.27
53220,30727,42.9670153,-87.9516685,53221.0,2,42.9559,-87.9933,2.24
53218,26919,43.101475,-87.9903615,53218.0,2,43.1122,-87.9932,0.75
53206,27102,43.3185059,-87.9289788,53024.0,1,43.0753,-87.9347,16.81
53225,28880,43.1818161,-87.9703085,53223.0,1,43.1154,-88.0346,5.62
53210,27239,43.0795815,-87.9669952,53216.0,3,43.0685,-87.9715,0.8
53224,28159,43.0395821,-87.9198778,53233.0,1,43.1594,-88.0327,10.05
54601,9926,43.7732581,-91.2162628,54601.0,1,43.7989,-91.2175,1.77
54669,11647,43.8146827,-91.2486459,54601.0,6,43.9063,-91.0893,10.15
54650,12703,43.0923884,-89.3525366,53704.0,2,43.8974,-91.2314,109.37
53186,28737,42.9796242,-88.2479508,53189.0,1,42.9993,-88.2196,1.98
54603,16502,43.8180537,-91.1863757,54601.0,1,43.8487,-91.2484,3.75
54669,9926,43.7732581,-91.2162628,54601.0,2,43.9063,-91.0893,11.16
53225,34925,43.0995749,-88.0532002,53225.0,4,43.1154,-88.0346,1.44
53210,27238,43.0568755,-87.9820427,53208.0,1,43.0685,-87.9715,0.96
53916,34855,43.4491612,-88.8240121,53916.0,1,43.4616,-88.8407,1.2
53218,28504,43.0441177,-88.0289889,53226.0,11,43.1122,-87.9932,5.04
53404,28177,42.7077879,-87.8032018,53403.0,3,42.7433,-87.8053,2.46
53214,27745,43.0625038,-87.9771504,53210.0,1,43.0215,-88.0176,3.49
53154,33401,42.8898909,-87.9338201,53154.0,1,42.8892,-87.9027,1.58
53218,37986,43.0124994,-87.9928039,53214.0,1,43.1122,-87.9932,6.89
53208,30499,43.00679569,-88.02960138,53214.0,18,43.0488,-87.9625,4.46
53210,27115,43.0554294,-87.9627315,53208.0,6,43.0685,-87.9715,1.01
53214,27428,43.0439809,-87.9086048,53202.0,1,43.0215,-88.0176,5.72
53209,28504,43.0441177,-88.0289889,53226.0,4,43.1188,-87.9478,6.59
53404,28184,42.7233633,-87.7822227,53403.0,1,42.7433,-87.8053,1.81
53206,28456,43.0483622,-87.9296885,53205.0,6,43.0753,-87.9347,1.88
53224,8653,43.0743635,-87.9765372,53210.0,1,43.1594,-88.0327,6.52
53405,28177,42.7077879,-87.8032018,53403.0,1,42.7161,-87.8233,1.17
53210,27114,43.0555513,-87.9627692,53208.0,4,43.0685,-87.9715,1.0
53205,27055,43.0395821,-87.9198778,53233.0,5,43.0528,-87.9353,1.2
53404,28141,42.7067114,-87.8303626,53405.0,1,42.7433,-87.8053,2.83
53206,28193,43.0210082,-87.9968633,53214.0,2,43.0753,-87.9347,4.89
53224,29867,43.1452797,-88.071874,53051.0,1,43.1594,-88.0327,2.2
53404,28151,42.7258283,-87.7899518,53403.0,1,42.7433,-87.8053,1.44
53222,27752,43.0396707,-87.9504051,53208.0,1,43.0828,-88.0269,4.88
53404,30187,42.7148104,-87.8143275,53405.0,1,42.7433,-87.8053,2.02
53211,27553,43.0898173,-87.9122221,53212.0,1,43.082,-87.8895,1.27
53215,27384,43.0641205,-87.96717239,53224.0,1,43.006,-87.9429,4.2
53154,12703,43.0923884,-89.3525366,53704.0,1,42.8892,-87.9027,74.61
53208,26948,43.0143562,-87.9246116,53204.0,1,43.0488,-87.9625,3.05
53218,29715,43.1281001,-87.9909694,53218.0,1,43.1122,-87.9932,1.1
53210,27745,43.0625038,-87.9771504,53210.0,1,43.0685,-87.9715,0.5
53223,29414,43.0699934,-87.9058583,53212.0,1,43.1624,-87.9898,7.66
53216,27238,43.0568755,-87.9820427,53208.0,1,43.0859,-87.9742,2.04
53212,27533,42.972029,-87.91947462,53221.0,2,43.0712,-87.9084,6.87
53402,32482,42.7153861,-87.8181059,53405.0,2,42.7726,-87.796,4.11
53212,26909,43.0932201,-87.9477251,53216.0,3,43.0712,-87.9084,2.5
54701,11483,43.8754262,-91.1801525,54650.0,1,44.784,-91.4877,64.59
53207,27682,43.0433322,-87.9238174,53233.0,1,42.9751,-87.8947,4.94
53210,37477,43.0395821,-87.9198778,53233.0,1,43.0685,-87.9715,3.28
53214,37820,43.0483622,-87.9296885,53205.0,1,43.0215,-88.0176,4.81
53208,30054,43.0139088,-88.2347018,53188.0,3,43.0488,-87.9625,13.96
53206,30642,43.0715876,-87.9352803,53206.0,7,43.0753,-87.9347,0.26
53206,11642,43.8146827,-91.2486459,54601.0,1,43.0753,-87.9347,173.9
53189,29696,43.0215108,-88.2316651,53188.0,2,42.9516,-88.2963,5.83
53216,27391,43.009808,-87.9618726,53215.0,1,43.0859,-87.9742,5.29
53222,27621,43.0565334,-87.9879237,53208.0,3,43.0828,-88.0269,2.68
53405,35298,42.732284,-87.7922417,53404.0,2,42.7161,-87.8233,1.93
53216,36600,43.029371,-88.267498,53188.0,1,43.0859,-87.9742,15.31
53405,30728,42.715413,-87.829413,53405.0,1,42.7161,-87.8233,0.31
53206,27114,43.0555513,-87.9627692,53208.0,2,43.0753,-87.9347,1.97
53186,28761,43.0643474,-88.35343,53018.0,1,42.9993,-88.2196,8.12
53202,28504,43.0441177,-88.0289889,53226.0,6,43.0506,-87.8968,6.69
53210,41185,43.1640128,-88.1384415,53051.0,1,43.0685,-87.9715,10.7
53404,12634,43.03884557,-87.91469278,53203.0,2,42.7433,-87.8053,21.16
53215,30167,43.1156658,-87.9865502,53218.0,1,43.006,-87.9429,7.89
53216,28114,43.0383969,-87.947036,53233.0,1,43.0859,-87.9742,3.56
53205,27249,43.0600172,-87.9432071,53205.0,1,43.0528,-87.9353,0.64
53210,28405,43.0488227,-87.9278883,53205.0,1,43.0685,-87.9715,2.59
53214,37592,43.0433865,-87.9208399,53233.0,1,43.0215,-88.0176,5.12
53208,35370,43.0494871,-87.9696437,53208.0,1,43.0488,-87.9625,0.36
53206,32116,43.0750725,-88.0038214,53210.0,2,43.0753,-87.9347,3.49
53403,28621,42.5663706,-87.8468795,53142.0,2,42.706,-87.8014,9.92
53090,27839,43.0392652,-87.9152463,53203.0,1,43.4438,-88.1963,31.33
53216,27234,43.0676122,-87.9781143,53210.0,1,43.0859,-87.9742,1.28
53205,37534,43.0607703,-87.934476,53205.0,1,43.0528,-87.9353,0.55
53218,37391,43.0040908,-88.0188622,53227.0,1,43.1122,-87.9932,7.58
53208,28929,43.0122026,-87.9523576,53215.0,2,43.0488,-87.9625,2.58
53225,35612,43.067615,-87.9441198,53206.0,1,43.1154,-88.0346,5.63
53206,29049,43.1368932,-87.9546928,53209.0,1,43.0753,-87.9347,4.37
53207,28502,42.988534,-87.8924671,53207.0,3,42.9751,-87.8947,0.94
53051,30054,43.0139088,-88.2347018,53188.0,1,43.1602,-88.1128,11.83
53218,28049,43.0460713,-87.9120661,53202.0,1,43.1122,-87.9932,6.14
53215,29715,43.1281001,-87.9909694,53218.0,1,43.006,-87.9429,8.78
53405,28130,42.7300554,-87.9606641,53177.0,1,42.7161,-87.8233,7.04
53207,27754,43.0054478,-87.9758952,53219.0,1,42.9751,-87.8947,4.61
53223,27754,43.0054478,-87.9758952,53219.0,1,43.1624,-87.9898,10.87
53206,27861,43.0418389,-87.9412286,53233.0,1,43.0753,-87.9347,2.34
53208,27606,43.0147369,-87.949006,53215.0,1,43.0488,-87.9625,2.45
53233,28049,43.0460713,-87.9120661,53202.0,1,43.0407,-87.9357,1.25
53405,30981,42.7167377,-87.8003283,53403.0,1,42.7161,-87.8233,1.17
53402,30187,42.7148104,-87.8143275,53405.0,1,42.7726,-87.796,4.1
53223,28511,43.0551291,-87.9327909,53205.0,1,43.1624,-87.9898,7.95
53202,27414,43.0659127,-87.8995488,53212.0,1,43.0506,-87.8968,1.07
54601,20039,43.0718225,-89.3816961,53703.0,1,43.7989,-91.2175,104.91
53210,27533,42.972029,-87.91947462,53221.0,3,43.0685,-87.9715,7.16
54669,11642,43.8146827,-91.2486459,54601.0,1,43.9063,-91.0893,10.15
53233,36285,43.062877,-87.9279037,53206.0,1,43.0407,-87.9357,1.58
53208,27684,43.0490067,-87.9614679,53208.0,2,43.0488,-87.9625,0.05
53224,12634,43.03884557,-87.91469278,53203.0,2,43.1594,-88.0327,10.24
53405,26937,43.0147369,-87.949006,53215.0,1,42.7161,-87.8233,21.59
53204,30981,42.7167377,-87.8003283,53403.0,1,43.0158,-87.9317,21.71
54669,11326,43.9003471,-91.0808416,54669.0,1,43.9063,-91.0893,0.59
53223,37371,43.0388838,-87.9466914,53233.0,2,43.1624,-87.9898,8.81
53225,28401,43.0488227,-87.9278883,53205.0,1,43.1154,-88.0346,7.08
53204,30156,43.0542933,-87.9138287,53212.0,1,43.0158,-87.9317,2.81
53216,30499,43.00679569,-88.02960138,53214.0,3,43.0859,-87.9742,6.14
53220,35474,43.012833,-87.992762,53214.0,2,42.9559,-87.9933,3.93
53216,30054,43.0139088,-88.2347018,53188.0,1,43.0859,-87.9742,14.06
53406,28240,42.7091628,-87.8045215,53403.0,2,42.7242,-87.8551,2.77
53216,26912,43.0663966,-87.946555,53206.0,1,43.0859,-87.9742,1.94
53223,28405,43.0488227,-87.9278883,53205.0,1,43.1624,-87.9898,8.45
53206,26937,43.0147369,-87.949006,53215.0,1,43.0753,-87.9347,4.25
53206,12634,43.03884557,-87.91469278,53203.0,2,43.0753,-87.9347,2.71
53204,27400,43.0418585,-88.0261691,53226.0,1,43.0158,-87.9317,5.1
54601,14365,43.8685055,-91.2071009,54650.0,1,43.7989,-91.2175,4.84
54601,6307,43.098365,-89.3050382,53714.0,1,43.7989,-91.2175,107.45
54601,15774,43.8348402,-91.2354192,54603.0,2,43.7989,-91.2175,2.64
53209,35115,43.0781352,-87.9160112,53212.0,3,43.1188,-87.9478,3.24
53208,26986,43.0451424,-87.9393587,53233.0,2,43.0488,-87.9625,1.2
53202,27448,42.9468522,-87.9290002,53221.0,1,43.0506,-87.8968,7.35
53188,30107,43.0073399,-88.2232192,53186.0,1,43.0128,-88.2705,2.42
53209,7749,43.073728,-89.3823586,53703.0,1,43.1188,-87.9478,72.44
53205,27890,43.03733013,-87.92320041,53233.0,1,43.0528,-87.9353,1.23
53226,28504,43.0441177,-88.0289889,53226.0,1,43.0493,-88.0414,0.72
53405,37371,43.0388838,-87.9466914,53233.0,1,42.7161,-87.8233,23.16
53115,2278,42.5215298,-89.032617,53511.0,1,42.6227,-88.6277,21.76
53216,27222,43.0957561,-87.9707122,53216.0,1,43.0859,-87.9742,0.7
53202,30499,43.00679569,-88.02960138,53214.0,1,43.0506,-87.8968,7.36
53212,29058,43.1648821,-88.0055004,53223.0,1,43.0712,-87.9084,8.12
53402,28397,43.0210082,-87.9968633,53214.0,2,42.7726,-87.796,19.95
53205,19947,43.1469874,-89.2922553,53718.0,1,43.0528,-87.9353,68.77
53204,35303,43.0415872,-87.9240961,53233.0,1,43.0158,-87.9317,1.82
53216,19279,43.026544,-87.9060882,53204.0,1,43.0859,-87.9742,5.35
53211,30041,43.0829855,-87.9192769,53212.0,1,43.082,-87.8895,1.5
53221,37477,43.0395821,-87.9198778,53233.0,2,42.9549,-87.9447,5.98
53225,41157,43.0488227,-87.9278883,53205.0,1,43.1154,-88.0346,7.08
53210,35612,43.067615,-87.9441198,53206.0,1,43.0685,-87.9715,1.38
54669,11509,43.7699717,-91.2125017,54601.0,1,43.9063,-91.0893,11.24
54729,13709,44.9405362,-91.3964516,54729.0,2,44.9369,-91.3929,0.31
53213,35464,43.0556602,-87.9181198,53212.0,1,43.0488,-88.0015,4.24
53091,28846,43.0398442,-88.1481234,53045.0,1,43.5045,-88.4478,35.47
53218,26968,43.0741783,-87.9150366,53212.0,1,43.1122,-87.9932,4.74
53188,19215,43.0210082,-87.9968633,53214.0,1,43.0128,-88.2705,13.84
53404,26937,43.0147369,-87.949006,53215.0,1,42.7433,-87.8053,20.12
53405,30172,42.7077879,-87.8032018,53403.0,1,42.7161,-87.8233,1.17
53225,30121,43.0641205,-87.96717239,53233.0,1,43.1154,-88.0346,4.91
53202,34922,43.0615264,-87.8864629,53211.0,1,43.0506,-87.8968,0.92
53215,37426,43.0472661,-87.8985764,53202.0,2,43.006,-87.9429,3.63
53212,27384,43.0641205,-87.96717239,53224.0,1,43.0712,-87.9084,3.01
53212,35524,43.1347475,-89.2905861,53718.0,1,43.0712,-87.9084,69.86
53186,28153,43.0386745,-87.9199844,53203.0,1,42.9993,-88.2196,15.38
53221,27577,43.1344371,-88.0070416,53218.0,1,42.9549,-87.9447,12.8
53188,12085,43.0835215,-89.3643879,53703.0,1,43.0128,-88.2705,55.45
53205,37477,43.0395821,-87.9198778,53233.0,1,43.0528,-87.9353,1.2
53001,28193,43.0210082,-87.9968633,53214.0,1,43.6151,-88.0254,41.07
53206,28929,43.0122026,-87.9523576,53215.0,2,43.0753,-87.9347,4.45
53210,12634,43.03884557,-87.91469278,53203.0,1,43.0685,-87.9715,3.52
53209,29058,43.1648821,-88.0055004,53223.0,1,43.1188,-87.9478,4.31
53204,35548,43.0892598,-88.0466451,53222.0,2,43.0158,-87.9317,7.71
53204,37820,43.0483622,-87.9296885,53205.0,2,43.0158,-87.9317,2.25
53222,29715,43.1281001,-87.9909694,53218.0,2,43.0828,-88.0269,3.62
53210,28101,43.0471809,-87.904287,53202.0,1,43.0685,-87.9715,3.7
53214,27270,43.0442202,-88.0395454,53226.0,1,43.0215,-88.0176,1.92
54601,6741,43.7942288,-91.2476896,54601.0,1,43.7989,-91.2175,1.54
54669,11210,43.8043634,-91.2427084,54601.0,1,43.9063,-91.0893,10.39
53214,28444,43.0633551,-87.9180815,53212.0,2,43.0215,-88.0176,5.8
53233,36980,43.1479775,-87.9791231,53223.0,1,43.0407,-87.9357,7.73
53233,30167,43.1156658,-87.9865502,53218.0,1,43.0407,-87.9357,5.78
53225,26937,43.0147369,-87.949006,53215.0,1,43.1154,-88.0346,8.19
53202,37820,43.0483622,-87.9296885,53205.0,1,43.0506,-87.8968,1.67
53205,26933,43.0371135,-87.9137137,53290.0,1,43.0528,-87.9353,1.54
53221,28434,43.0409377,-87.9365218,53233.0,1,42.9549,-87.9447,5.96
53204,19963,43.02236034,-87.91836009,53203.0,2,43.0158,-87.9317,0.81
53233,30092,43.117443,-87.9173152,53217.0,1,43.0407,-87.9357,5.38
53212,27621,43.0565334,-87.9879237,53208.0,1,43.0712,-87.9084,4.14
53203,4425,43.0900814,-89.52733839,53562.0,1,43.0403,-87.9154,81.44
53204,27745,43.0625038,-87.9771504,53210.0,1,43.0158,-87.9317,3.96
53233,26986,43.0451424,-87.9393587,53233.0,1,43.0407,-87.9357,0.36
53212,29373,43.0382397,-87.9047469,53202.0,1,43.0712,-87.9084,2.28
53228,37415,43.088674,-89.5263264,53562.0,1,42.9676,-88.0434,75.37
53218,35372,43.0741783,-87.9150366,53212.0,1,43.1122,-87.9932,4.74
53144,30139,42.5492485,-87.8259614,53143.0,1,42.6058,-87.8762,4.67
53209,29588,43.0392652,-87.9152463,53203.0,1,43.1188,-87.9478,5.74
54729,16575,44.8907241,-91.9310145,54751.0,1,44.9369,-91.3929,26.52
53209,37884,43.0533748,-89.3955318,53715.0,1,43.1188,-87.9478,73.19
53209,19411,43.0759324,-89.381178,53703.0,1,43.1188,-87.9478,72.38
53092,30730,43.3878021,-87.8723519,53074.0,1,43.2364,-87.9845,11.88
54601,7489,43.8838955,-91.2309818,54650.0,155,43.7989,-91.2175,5.91
54729,37415,43.088674,-89.5263264,53562.0,1,44.9369,-91.3929,157.82
53208,20036,43.0488227,-87.9278883,53205.0,1,43.0488,-87.9625,1.75
53091,29250,43.0113246,-88.2268907,53186.0,2,43.5045,-88.4478,35.84
53208,27745,43.0625038,-87.9771504,53210.0,5,43.0488,-87.9625,1.2
53206,26934,43.0453982,-87.9001095,53202.0,1,43.0753,-87.9347,2.71
53208,37477,43.0395821,-87.9198778,53233.0,2,43.0488,-87.9625,2.24
53223,37819,43.0433344,-87.9240303,53233.0,4,43.1624,-87.9898,8.87
53210,28505,43.1192086,-88.0324478,53225.0,10,43.0685,-87.9715,4.66
53212,28435,43.0409377,-87.9365218,53233.0,7,43.0712,-87.9084,2.53
53223,28468,43.052153,-87.9191542,53212.0,1,43.1624,-87.9898,8.41
53202,12634,43.03884557,-87.91469278,53203.0,1,43.0506,-87.8968,1.21
53223,28435,43.0409377,-87.9365218,53233.0,14,43.1624,-87.9898,8.81
53202,27102,43.3185059,-87.9289788,53024.0,3,43.0506,-87.8968,18.58
53205,28400,43.0488227,-87.9278883,53205.0,7,43.0528,-87.9353,0.46
53210,30121,43.0641205,-87.96717239,53233.0,2,43.0685,-87.9715,0.37
